Property_ID,Market,State,City,Finished_SqFt,Acquisition_Price,Pending_Date,Resale_Price_Estimate,Pending_Price,Sale_Price,Closing_Date,Profit_Loss,Sale_vs_Resale_Ratio,Volume,Listing_Date,DOM,Sold?
X1-ORz0bmr01b3ssa_anh5h,Phoenix,Arizona,Gilbert,2520,609219,10/28/2021,571000,574900,571000,11/18/2021,-38219,0.551291775,1,9/8/2021,50,1
X1-ORz0bshye0ezju_d5djp,Phoenix,Arizona,Mesa,1943,598724,10/28/2021,560000,559900,560000,11/18/2021,-38724,0.628464231,1,9/8/2021,50,1
X1-ORz0epscpg1ny2_bnzxr,Atlanta,Georgia,Alpharetta,1863,340300,10/28/2021,383000,376200,383000,11/18/2021,42700,2.381045156,1,9/8/2021,50,1
X1-ORz2961vh10fi2_i0ymq,Charlotte,North Carolina,Cornelius,1958,331300,10/28/2021,365000,361900,365000,11/19/2021,33700,0.834585245,1,9/8/2021,50,1
X1-ORz2ab5grdpoxm_ckb0m,Miami,Florida,Port Saint Lucie,1176,216800,10/28/2021,235000,224900,235000,11/19/2021,18200,1.026069082,1,9/8/2021,50,1
X1-ORz0g0hutnp2ey_d86on,Denver,Colorado,Littleton,1760,479465,10/28/2021,424900,439900,424900,11/19/2021,-54565,0.455532591,1,9/8/2021,50,1
X1-ORz2e5e8dtg2uy_jl5dm,Nashville,Tennessee,Spring Hill,1905,457277,10/28/2021,445900,455900,445900,11/19/2021,-11377,1.071038785,1,9/8/2021,50,1
X1-ORz2doqypvw4u2_chhvo,Denver,Colorado,Loveland,1424,409648,10/28/2021,381900,381900,381900,11/22/2021,-27748,0.710024407,1,9/8/2021,50,1
X1-ORz0b2u83427p6_bidnv,Atlanta,Georgia,Woodstock,2028,325300,10/28/2021,343000,338200,343000,11/22/2021,17700,1.106664571,1,9/8/2021,50,1
X1-ORz0cw64xdgs56_f9897,Portland,Oregon,Vancouver,1512,489764,10/28/2021,474000,468900,474000,11/22/2021,-15764,0.239063602,1,9/8/2021,50,1
X1-ORz0c29lob314q_ciwg5,Las Vegas,Nevada,Las Vegas,3490,623398,10/28/2021,630000,598900,630000,11/22/2021,6602,0.490573619,1,9/8/2021,50,1
X1-ORz2ahuq9fj88q_eijg8,Cincinnati,Ohio,West Chester,2111,323800,10/28/2021,340000,313900,340000,11/22/2021,16200,1.394983106,1,9/8/2021,50,1
X1-ORz0cnhmf57wxm_hzk29,Atlanta,Georgia,Decatur,3024,335678,10/28/2021,335000,331000,335000,11/22/2021,-678,1.009456688,1,9/8/2021,50,1
X1-ORz2dah7261sai_gb5ly,Atlanta,Georgia,Jonesboro,1524,193649,10/28/2021,193900,193900,193900,11/22/2021,251,4.434051321,1,9/8/2021,50,1
X1-ORz2e7xvdhrtkq_ewl4y,Portland,Oregon,Tigard,1758,571700,10/28/2021,555000,566100,555000,11/23/2021,-16700,0.396135688,1,9/8/2021,50,1
X1-ORz28li2tunssa_arouw,Orlando,Florida,Winter Garden,1925,402700,10/28/2021,433900,433900,433900,11/23/2021,31200,0.885616087,1,9/8/2021,50,1
X1-ORz2c7anur9nqy_b049q,Denver,Colorado,Thornton,3125,784267,10/28/2021,775000,768900,775000,11/23/2021,-9267,0.349196549,1,9/8/2021,50,1
X1-ORz2cip2a6oiuy_di0ny,Las Vegas,Nevada,Las Vegas,1804,487811,10/28/2021,439900,439900,439900,11/24/2021,-47911,0.819109523,1,9/8/2021,50,1
X1-ORz2fl60ytpz7e_hy5hs,Phoenix,Arizona,Phoenix,1248,378200,10/28/2021,395000,402300,395000,11/24/2021,16800,0.630470836,1,9/8/2021,50,1
X1-ORz2bjrzpba16i_hk3t2,Atlanta,Georgia,Tucker,2842,404951,10/28/2021,403000,409900,403000,11/24/2021,-1951,0.744775899,1,9/8/2021,50,1
X1-ORz2c7b7l2e7i2_be5yg,Houston,Texas,Houston,1688,243500,10/28/2021,240000,234300,240000,11/24/2021,-3500,1.57482472,1,9/8/2021,50,1
X1-ORz29ea201oy2i_j4ajy,Portland,Oregon,Portland,850,519000,10/28/2021,400000,409900,400000,11/24/2021,-119000,0.936096918,1,9/8/2021,50,1
X1-ORz0cjtr6s7wca_bz8hj,Cincinnati,Ohio,Hamilton,2291,315777,10/28/2021,305000,301900,305000,11/24/2021,-10777,0.752499158,1,9/8/2021,50,1
X1-ORz2b2jw9mx8je_flvdg,Phoenix,Arizona,Phoenix,1694,428915,10/28/2021,375000,399900,375000,11/24/2021,-53915,1.013755348,1,9/8/2021,50,1
X1-ORz0dt7gs1ngca_hlidj,Minneapolis,Minnesota,North Branch,1340,325694,10/28/2021,319900,319900,319900,11/29/2021,-5794,1.431636791,1,9/8/2021,50,1
X1-ORz27ogj320woq_cycpc,Portland,Oregon,Washougal,1155,373400,10/28/2021,395000,389900,395000,11/29/2021,21600,0.964182783,1,9/8/2021,50,1
X1-ORz0crh3y23kai_fq32v,Tampa,Florida,Davenport,2011,351975,10/28/2021,360900,350900,360900,11/29/2021,8925,0.688371009,1,9/8/2021,50,1
X1-ORz2dnmqh77uyi_dt97q,Miami,Florida,Port Saint Lucie,1955,334800,10/28/2021,370000,316900,370000,11/29/2021,35200,1.284166173,1,9/8/2021,50,1
X1-ORz0dtdxloxxfe_czr9t,Portland,Oregon,Troutdale,1006,431042,10/28/2021,415000,418200,415000,11/29/2021,-16042,0.705162525,1,9/8/2021,50,1
X1-ORz2avzgeb0j22_h38ze,Houston,Texas,Conroe,1907,299596,10/28/2021,304900,299900,304900,11/29/2021,5304,0.82138341,1,9/8/2021,50,1
X1-ORz0c6172rqs1m_fvpcr,Portland,Oregon,Portland,1076,629700,10/28/2021,620000,626900,620000,11/29/2021,-9700,0.627569936,1,9/8/2021,50,1
X1-ORz0ga6fm821dm_esdfj,Minneapolis,Minnesota,Delano,3096,490600,10/28/2021,469900,474900,469900,11/29/2021,-20700,0.617518508,1,9/8/2021,50,1
X1-ORz2cc5xrlh4sa_fx3x8,Portland,Oregon,Wilsonville,1836,545506,10/28/2021,524000,524000,524000,11/29/2021,-21506,0.614137551,1,9/8/2021,50,1
X1-ORz0c8et11ohh6_ev6kh,Denver,Colorado,Castle Rock,3226,680254,10/28/2021,659000,659000,659000,11/29/2021,-21254,0.315538469,1,9/8/2021,50,1
X1-ORz0d0em1ctfga_gkzl9,Miami,Florida,Boca Raton,1156,520900,10/28/2021,502900,502900,502900,11/29/2021,-18000,0.9178173,1,9/8/2021,50,1
X1-ORz29lfvdfj1x6_cvjke,San Diego,California,Valley Center,2284,726000,10/28/2021,705000,709900,705000,11/30/2021,-21000,0.458296435,1,9/8/2021,50,1
X1-ORz2e3j1dxct4q_bpei8,Dallas,Texas,Little Elm,1660,405949,10/28/2021,393000,400900,393000,11/30/2021,-12949,0.909579596,1,9/8/2021,50,1
X1-ORz2d9yo5pz8my_d3yz8,Las Vegas,Nevada,Henderson,1230,435027,10/28/2021,382000,374900,382000,11/30/2021,-53027,1.443241311,1,9/8/2021,50,1
X1-ORz0ecpru2yjy2_h1uex,Houston,Texas,Houston,2578,332400,10/28/2021,308400,309900,308400,11/30/2021,-24000,1.221471407,1,9/8/2021,50,1
X1-ORz2btgwc2bbzu_g8ch0,Minneapolis,Minnesota,Burnsville,960,135100,10/28/2021,135000,131900,135000,11/30/2021,-100,1.884303304,1,9/8/2021,50,1
X1-ORz0ecyrf5fjwa_anh5h,Portland,Oregon,Portland,1474,475900,10/28/2021,420000,439900,420000,11/30/2021,-55900,0.295242766,1,9/8/2021,50,1
X1-ORz2f147hsbce2_di0ny,Denver,Colorado,Colorado Springs,1625,321200,10/28/2021,335000,326900,335000,11/30/2021,13800,1.326745481,1,9/8/2021,50,1
X1-ORz2c7sqyyfrlm_dw2co,Sacramento,California,Woodland,1316,479999,10/28/2021,485000,491900,485000,11/30/2021,5001,0.988393631,1,9/8/2021,50,1
X1-ORz2dafrrd4cxm_famto,Denver,Colorado,Aurora,2319,637789,10/28/2021,610000,627200,610000,12/1/2021,-27789,0.388083881,1,9/8/2021,50,1
X1-ORz29f7xd5aut6_d9l94,Portland,Oregon,Canby,2234,559000,10/28/2021,561900,561900,561900,12/1/2021,2900,0.357411364,1,9/8/2021,50,1
X1-ORz29djf30ya2i_a57rc,Orlando,Florida,Orlando,1967,329500,10/28/2021,337000,339900,337000,12/1/2021,7500,1.005073538,1,9/8/2021,50,1
X1-ORz2bcz015srju_cycpc,Phoenix,Arizona,Peoria,1954,583494,10/28/2021,510000,519900,510000,12/1/2021,-73494,0.962358974,1,9/8/2021,50,1
X1-ORz0cp64p9khoa_ev6kh,Portland,Oregon,Sherwood,1388,421823,10/28/2021,425000,410000,425000,12/1/2021,3177,0.733828095,1,9/8/2021,50,1
X1-ORz2b5dicxqyre_i0ymq,Dallas,Texas,Fort Worth,2500,470164,10/28/2021,433000,456900,433000,12/1/2021,-37164,0.669636038,1,9/8/2021,50,1
X1-ORz0cgq9xx4aka_bfkix,Las Vegas,Nevada,North Las Vegas,2321,416095,10/28/2021,376000,374900,376000,12/1/2021,-40095,0.824962547,1,9/8/2021,50,1
X1-ORz0b2rhfkfgxm_dgm3h,Denver,Colorado,Denver,1202,453886,10/28/2021,429200,429200,429200,12/1/2021,-24686,0.457015051,1,9/8/2021,50,1
X1-ORz2cv528td116_csqfg,Charlotte,North Carolina,Charlotte,1923,373792,10/28/2021,388000,389900,388000,12/2/2021,14208,0.783795039,1,9/8/2021,50,1
X1-ORz2c6m7uz16re_dktsw,Dallas,Texas,Hurst,1661,357707,10/28/2021,311570,313900,311570,12/2/2021,-46137,1.783152953,1,9/8/2021,50,1
X1-ORz24nwel8gdbu_hk3t2,Miami,Florida,Boca Raton,1302,278700,10/28/2021,289900,289900,289900,12/2/2021,11200,0.870684308,1,9/8/2021,50,1
X1-ORz2be0pifaika_9tz7k,Raleigh,North Carolina,Morrisville,1416,330849,10/28/2021,315000,329900,315000,12/2/2021,-15849,0.878010862,1,9/8/2021,50,1
X1-ORz0c41y2lbg56_gnsq7,LA - Orange County,California,Trabuco Canyon,2032,1122807,10/28/2021,1100000,1097200,1100000,12/3/2021,-22807,0.462620406,1,9/8/2021,50,1
X1-ORz29w793vmvei_iyoa2,Atlanta,Georgia,Lawrenceville,2863,370600,10/28/2021,385000,394900,385000,12/3/2021,14400,0.690256797,1,9/8/2021,50,1
X1-ORz0fpsk2dvbzu_htxsd,Charlotte,North Carolina,Denver,2186,394700,10/28/2021,365000,389900,365000,12/3/2021,-29700,0.95162282,1,9/8/2021,50,1
X1-ORz2b0o5jfpf22_hboe8,Houston,Texas,Montgomery,2694,477300,10/28/2021,449300,449300,449300,12/3/2021,-28000,0.750207388,1,9/8/2021,50,1
X1-ORz0c30w9p6cu2_d2ker,Phoenix,Arizona,Chandler,1467,462739,10/28/2021,450000,443100,450000,12/3/2021,-12739,0.891805907,1,9/8/2021,50,1
X1-ORz2833o6bcn7e_infqa,LA - Orange County,California,Anaheim,1540,789800,10/28/2021,845000,820000,845000,12/3/2021,55200,0.497230535,1,9/8/2021,50,1
X1-ORz0eq5acqmm4a_cg3b7,Houston,Texas,League City,2526,411800,10/28/2021,419900,419900,419900,12/3/2021,8100,0.60434175,1,9/8/2021,50,1
X1-ORz2b46fin7u62_hboe8,Portland,Oregon,Tigard,2658,679705,10/28/2021,666000,654900,666000,12/3/2021,-13705,0.736109425,1,9/8/2021,50,1
X1-ORz0dpfflc39mi_ejy0p,Atlanta,Georgia,Stockbridge,2302,285298,10/28/2021,280000,295900,280000,12/3/2021,-5298,1.464178794,1,9/8/2021,50,1
X1-ORz0aoap7w63ju_emr5n,Raleigh,North Carolina,Raleigh,2981,620355,10/28/2021,637000,645100,637000,12/3/2021,16645,0.522324964,1,9/8/2021,50,1
X1-ORz0idafj1137e_hlidj,Riverside,California,San Jacinto,2277,449400,10/28/2021,474000,474900,474000,12/6/2021,24600,2.067977448,1,9/8/2021,50,1
X1-ORz0akq4ddxdh6_g9r1h,Jacksonville,Florida,Jacksonville,1981,360381,10/28/2021,390000,369900,390000,12/6/2021,29619,0.722604716,1,9/8/2021,50,1
X1-ORz0ats0b5nmnu_e0a23,Denver,Colorado,Highlands Ranch,2200,667272,10/28/2021,650000,664900,650000,12/6/2021,-17272,0.395838025,1,9/8/2021,50,1
X1-ORz0gqngcmrq7u_c4urf,Cincinnati,Ohio,Maineville,1280,194300,10/28/2021,192000,195900,192000,12/6/2021,-2300,1.30901858,1,9/8/2021,50,1
X1-ORz0bytimc2t16_aypp9,Sacramento,California,Citrus Heights,948,317134,10/28/2021,319000,295500,319000,12/7/2021,1866,0.863972139,1,9/8/2021,50,1
X1-ORz2a0zckxb5ve_bmlda,Miami,Florida,Sunrise,670,225600,10/28/2021,229900,224900,229900,12/7/2021,4300,1.707138225,1,9/8/2021,50,1
X1-ORz2bt2ffwkuii_fx3x8,San Diego,California,Carlsbad,1724,866186,10/28/2021,842000,850900,842000,12/7/2021,-24186,0.324203501,1,9/8/2021,50,1
X1-ORz28wa48o49yy_hboe8,Minneapolis,Minnesota,Brooklyn Park,2355,401500,10/28/2021,403900,409900,403900,12/7/2021,2400,0.660466959,1,9/8/2021,50,1
X1-ORz0arhwmuxfne_ciwg5,Jacksonville,Florida,Saint Augustine,2257,443500,10/28/2021,460900,460900,460900,12/7/2021,17400,0.489491265,1,9/8/2021,50,1
X1-ORz0cvz4df1ray_a9fgr,Portland,Oregon,Beaverton,1589,519959,10/28/2021,495000,497400,495000,12/8/2021,-24959,0.628579324,1,9/8/2021,50,1
X1-ORz2b635regn7e_gb5ly,LA - LA County,California,Stevenson Ranch,1454,591189,10/28/2021,575000,574900,575000,12/9/2021,-16189,0.555667683,1,9/8/2021,50,1
X1-ORz29ngjoevt6i_eo5q4,Miami,Florida,Pembroke Pines,1639,443800,10/28/2021,480000,463300,480000,12/9/2021,36200,0.494655601,1,9/8/2021,50,1
X1-ORz2cyyyikr2wq_b2xeo,Phoenix,Arizona,Gilbert,1368,429672,10/28/2021,377000,399900,377000,12/9/2021,-52672,0.844756167,1,9/8/2021,50,1
X1-ORz0c9kwcs6mii_ev6kh,Raleigh,North Carolina,Durham,1683,336656,10/28/2021,335000,334900,335000,12/9/2021,-1656,2.632195682,1,9/8/2021,50,1
X1-ORz0dpt0x00vi2_ev6kh,Phoenix,Arizona,Maricopa,1524,383240,10/28/2021,330000,334900,330000,12/9/2021,-53240,0.322877265,1,9/8/2021,50,1
X1-ORz2c96mh2xp4q_jfj3q,Houston,Texas,Katy,3300,426600,10/28/2021,396600,409900,396600,12/9/2021,-30000,0.536760736,1,9/8/2021,50,1
X1-ORz2buz5ontnju_ewl4y,Riverside,California,Victorville,2723,487199,10/28/2021,464900,464900,464900,12/9/2021,-22299,1.12539398,1,9/8/2021,50,1
X1-ORz0f63cegdbi2_daztl,Sacramento,California,Sacramento,1231,379600,10/28/2021,375000,379900,375000,12/10/2021,-4600,1.222933609,1,9/8/2021,50,1
X1-ORz0dv4mt1sp6i_iasm1,Riverside,California,Murrieta,3362,787930,10/28/2021,780000,779900,780000,12/10/2021,-7930,0.184550158,1,9/8/2021,50,1
X1-ORz25cosagdray_dktsw,San Antonio,Texas,San Antonio,2278,287800,10/28/2021,278000,288900,278000,12/10/2021,-9800,0.859707461,1,9/8/2021,50,1
X1-ORz2d0xzmmq6wq_bpei8,Miami,Florida,Davie,2108,497800,10/28/2021,510000,483900,510000,12/13/2021,12200,0.363645206,1,9/8/2021,50,1
X1-ORz2c9hl39go6y_h8v9a,San Diego,California,El Cajon,1424,582277,10/28/2021,550000,545900,550000,12/13/2021,-32277,0.498510378,1,9/8/2021,50,1
X1-ORz0b7n36lb9tm_iasm1,Cincinnati,Ohio,Cincinnati,1191,205325,10/28/2021,183500,184200,183500,12/13/2021,-21825,1.150047701,1,9/8/2021,50,1
